,it,it_time,total_time,total_area,energy,sat_0_x,sat_0_y,sat_1_x,sat_1_y,sat_2_x,sat_2_y,sat_3_x,sat_3_y,sat_4_x,sat_4_y,sat_5_x,sat_5_y,sat_6_x,sat_6_y,sat_7_x,sat_7_y,sat_8_x,sat_8_y,sat_9_x,sat_9_y,sat_10_x,sat_10_y,sat_11_x,sat_11_y,sat_12_x,sat_12_y,sat_13_x,sat_13_y,sat_14_x,sat_14_y
1242,1242,0.0,4.321545839309692,1897.787408920486,2.4329306341945482,52.292157037902996,32.37738616134145,16.436213952317217,68.21048326629956,51.1026739704499,-10.726062273689186,11.690343444619323,16.820252773935014,10.439203104952696,-36.33727796549828,-75.15896944750223,-37.01028738397865,7.836642757109638,-88.2148027641934,-70.61881057187503,62.14397743168394,-23.94772223153457,-8.31295704471963,-34.30286096307964,-57.681226284993,47.49160117476102,-63.89364159488722,-67.74838989890983,8.662504562026118,96.01292431987054,8.362727546703706,90.07910472106799,59.8693646030099,-30.04934654033461,38.9793811931186
1243,1243,0.013664722442626953,4.335210561752319,1795.3349135739809,1.2967681693024957,52.292157037902996,32.37738616134145,15.936213952317217,67.34445786251513,51.6026739704499,-11.592087677473625,11.190343444619323,15.954227370150575,10.939203104952696,-37.20330336928272,-75.15896944750223,-37.01028738397865,7.836642757109638,-88.2148027641934,-70.61881057187503,62.14397743168394,-23.94772223153457,-8.31295704471963,-34.80286096307964,-58.54725168877744,47.49160117476102,-63.89364159488722,-68.24838989890983,9.528529965810558,96.01292431987054,8.362727546703706,90.07910472106799,59.8693646030099,-30.54934654033461,39.84540659690304
1244,1244,0.0,4.335210561752319,1845.3268618197303,1.1229152359138581,52.292157037902996,32.37738616134145,15.936213952317217,67.34445786251513,51.1026739704499,-12.458113081258064,10.690343444619323,15.088201966366135,10.439203104952696,-36.33727796549828,-75.15896944750223,-37.01028738397865,8.836642757109638,-88.2148027641934,-70.61881057187503,62.14397743168394,-23.94772223153457,-8.31295704471963,-35.30286096307964,-57.681226284993,47.49160117476102,-63.89364159488722,-68.24838989890983,9.528529965810558,95.51292431987054,7.4967021429192675,90.07910472106799,59.8693646030099,-30.54934654033461,39.84540659690304
1245,1245,0.008807659149169922,4.344018220901489,1832.9969570886994,1.6994269380101628,51.792157037902996,33.24341156512589,15.936213952317217,67.34445786251513,51.1026739704499,-12.458113081258064,10.690343444619323,15.088201966366135,11.439203104952696,-36.33727796549828,-75.15896944750223,-37.01028738397865,8.336642757109638,-87.34877736040896,-70.61881057187503,62.14397743168394,-23.94772223153457,-8.31295704471963,-34.30286096307964,-57.681226284993,47.99160117476102,-63.02761619110278,-68.24838989890983,9.528529965810558,95.51292431987054,7.4967021429192675,90.07910472106799,59.8693646030099,-30.54934654033461,39.84540659690304
1246,1246,0.0,4.344018220901489,1771.7252521024857,1.6192639570041791,52.292157037902996,34.10943696891033,15.936213952317217,67.34445786251513,51.1026739704499,-12.458113081258064,10.690343444619323,15.088201966366135,11.439203104952696,-36.33727796549828,-75.15896944750223,-37.01028738397865,7.836642757109638,-88.2148027641934,-70.61881057187503,62.14397743168394,-23.94772223153457,-8.31295704471963,-33.80286096307964,-58.54725168877744,47.49160117476102,-63.89364159488722,-68.24838989890983,9.528529965810558,95.51292431987054,7.4967021429192675,90.07910472106799,59.8693646030099,-30.54934654033461,39.84540659690304
1247,1247,0.0,4.344018220901489,1733.0344869527885,1.4877516629599086,52.292157037902996,34.10943696891033,15.436213952317217,66.4784324587307,51.6026739704499,-13.324138485042504,10.690343444619323,15.088201966366135,12.439203104952696,-36.33727796549828,-75.15896944750223,-37.01028738397865,7.836642757109638,-88.2148027641934,-70.61881057187503,62.14397743168394,-24.94772223153457,-8.31295704471963,-33.80286096307964,-58.54725168877744,47.49160117476102,-63.89364159488722,-68.74838989890983,8.662504562026118,95.51292431987054,7.4967021429192675,90.07910472106799,59.8693646030099,-31.04934654033461,40.71143200068748
1248,1248,0.0023953914642333984,4.346413612365723,1732.1990246391272,1.8091856029747717,52.292157037902996,34.10943696891033,15.436213952317217,66.4784324587307,51.6026739704499,-13.324138485042504,10.690343444619323,15.088201966366135,11.439203104952696,-36.33727796549828,-75.65896944750223,-37.87631278776309,7.836642757109638,-88.2148027641934,-70.61881057187503,62.14397743168394,-24.44772223153457,-7.446931640935191,-32.80286096307964,-58.54725168877744,47.49160117476102,-63.89364159488722,-69.74838989890983,8.662504562026118,95.51292431987054,7.4967021429192675,90.07910472106799,59.8693646030099,-31.54934654033461,39.84540659690304
1249,1249,0.0,4.346413612365723,1792.924522814144,1.2561265819379699,51.792157037902996,33.24341156512589,14.936213952317217,67.34445786251513,51.6026739704499,-13.324138485042504,10.690343444619323,15.088201966366135,11.939203104952696,-37.20330336928272,-75.65896944750223,-37.87631278776309,7.836642757109638,-88.2148027641934,-70.61881057187503,62.14397743168394,-23.94772223153457,-6.580906237150753,-31.802860963079638,-58.54725168877744,47.49160117476102,-63.89364159488722,-69.74838989890983,8.662504562026118,95.51292431987054,7.4967021429192675,90.07910472106799,59.8693646030099,-31.04934654033461,38.9793811931186
1250,1250,0.0035390853881835938,4.349952697753906,1833.6774929001158,0.9813645627053376,51.292157037902996,34.10943696891033,14.936213952317217,67.34445786251513,51.6026739704499,-13.324138485042504,10.690343444619323,15.088201966366135,12.439203104952696,-36.33727796549828,-75.15896944750223,-37.01028738397865,8.836642757109638,-88.2148027641934,-70.61881057187503,62.14397743168394,-23.94772223153457,-6.580906237150753,-30.802860963079638,-58.54725168877744,47.49160117476102,-63.89364159488722,-69.74838989890983,8.662504562026118,95.51292431987054,7.4967021429192675,90.07910472106799,59.8693646030099,-31.04934654033461,38.9793811931186
1251,1251,0.0,4.349952697753906,1870.691842972185,1.9624834231465726,50.792157037902996,33.24341156512589,14.936213952317217,67.34445786251513,51.1026739704499,-12.458113081258064,10.690343444619323,15.088201966366135,12.439203104952696,-36.33727796549828,-75.15896944750223,-37.01028738397865,7.836642757109638,-88.2148027641934,-70.61881057187503,62.14397743168394,-23.44772223153457,-5.714880833366315,-30.802860963079638,-58.54725168877744,48.49160117476102,-63.89364159488722,-69.74838989890983,8.662504562026118,95.51292431987054,7.4967021429192675,90.07910472106799,59.8693646030099,-31.04934654033461,38.9793811931186
